bout_id,fighter_id,round,fighter,ss_s,ss_s_pr_di,ss_s_p15m,ss_s_p15m_di,ss_a,ss_a_pr_di,ss_a_p15m,ss_a_p15m_di,ts_s,ts_s_pr_di,ts_s_p15m,ts_s_p15m_di,ts_a,ts_a_pr_di,ts_a_p15m,ts_a_p15m_di,kd,kd_pr_di,kd_p15m,kd_p15m_di
11f715fa5e825e51,e1147d3d2dabe1ce,1,Robert Whittaker,11,-1,33.0,-3.0,30,6,90.0,18.0,13,-3,39.0,-9.0,32,4,96.0,12.0,0,0,0.0,0.0
11f715fa5e825e51,e1147d3d2dabe1ce,2,Robert Whittaker,15,12,45.0,36.0,30,18,90.0,54.0,42,39,126.0,117.0,57,45,171.0,135.0,1,1,3.0,3.0
11f715fa5e825e51,e1147d3d2dabe1ce,3,Robert Whittaker,13,7,39.0,21.0,32,11,96.0,33.0,13,7,39.0,21.0,32,11,96.0,33.0,0,0,0.0,0.0
11f715fa5e825e51,e1147d3d2dabe1ce,4,Robert Whittaker,13,5,39.0,15.0,34,15,102.0,45.0,14,5,42.0,15.0,35,15,105.0,45.0,0,0,0.0,0.0
11f715fa5e825e51,e1147d3d2dabe1ce,5,Robert Whittaker,17,5,51.0,15.0,31,8,93.0,24.0,18,2,54.0,6.0,32,5,96.0,15.0,0,0,0.0,0.0
a3820f1eb82f2ba6,73e09f837f3b5ecc,1,Rogerio Nogueira,13,-3,39.0,-9.0,30,-6,90.0,-18.0,23,-1,69.0,-3.0,40,-6,120.0,-18.0,0,0,0.0,0.0
a3820f1eb82f2ba6,73e09f837f3b5ecc,2,Rogerio Nogueira,15,0,45.0,0.0,39,8,117.0,24.0,34,19,102.0,57.0,58,27,174.0,81.0,0,0,0.0,0.0
a3820f1eb82f2ba6,73e09f837f3b5ecc,3,Rogerio Nogueira,18,-5,54.0,-15.0,31,-5,93.0,-15.0,18,-21,54.0,-63.0,31,-21,93.0,-63.0,0,0,0.0,0.0
f786136e55007e17,492b202d2064e7a9,1,Fabricio Werdum,4,-7,24.0,-42.0,5,-14,30.0,-84.0,4,-10,24.0,-60.0,5,-17,30.0,-102.0,0,0,0.0,0.0
5632f2364016e879,d910665038efc639,1,Carla Esparza,8,-12,24.0,-36.0,12,-21,36.0,-63.0,49,19,147.0,57.0,56,11,168.0,33.0,0,0,0.0,0.0
5632f2364016e879,d910665038efc639,2,Carla Esparza,7,-7,21.0,-21.0,19,-10,57.0,-30.0,32,-11,96.0,-33.0,47,-11,141.0,-33.0,0,0,0.0,0.0
5632f2364016e879,d910665038efc639,3,Carla Esparza,18,12,54.0,36.0,29,15,87.0,45.0,37,19,111.0,57.0,49,23,147.0,69.0,0,0,0.0,0.0
74dae3d87a99cf5d,eabf206b162b3b83,1,Paul Craig,2,-9,14.285714285714285,-64.28571428571428,5,-11,35.71428571428571,-78.57142857142857,4,-12,28.57142857142857,-85.71428571428571,7,-15,49.99999999999999,-107.14285714285714,0,0,0.0,0.0
58e07add007685f8,57b10fca4f9c9a7a,1,Alex Oliveira,9,2,27.0,6.0,24,3,72.0,9.0,9,2,27.0,6.0,24,3,72.0,9.0,0,0,0.0,0.0
58e07add007685f8,57b10fca4f9c9a7a,2,Alex Oliveira,17,7,51.0,21.0,33,16,99.0,48.0,17,6,51.0,18.0,33,15,99.0,45.0,1,1,3.0,3.0
58e07add007685f8,57b10fca4f9c9a7a,3,Alex Oliveira,19,7,57.0,21.0,36,7,108.0,21.0,22,10,66.0,30.0,39,10,117.0,30.0,0,0,0.0,0.0
573d3a6984cbcd29,f748267c4ab6c127,1,Rhys McKee,0,-40,0.0,-190.47619047619048,0,-62,0.0,-295.23809523809524,0,-68,0.0,-323.8095238095238,0,-98,0.0,-466.6666666666667,0,0,0.0,0.0
3b209a2aee014ac2,a8283a4f415e1eb9,1,Francisco Trinaldo,9,5,27.0,15.0,20,6,60.0,18.0,13,0,39.0,0.0,24,-1,72.0,-3.0,0,0,0.0,0.0
3b209a2aee014ac2,a8283a4f415e1eb9,2,Francisco Trinaldo,9,-5,27.0,-15.0,22,-10,66.0,-30.0,12,-9,36.0,-27.0,26,-15,78.0,-45.0,0,-1,0.0,-3.0
3b209a2aee014ac2,a8283a4f415e1eb9,3,Francisco Trinaldo,12,9,120.0,90.0,16,-8,160.0,-80.0,12,9,120.0,90.0,16,-8,160.0,-80.0,1,1,10.0,10.0
407e1c6850e7022c,9d19d9e4aa2662e8,1,Nicolas Dalby,20,-10,107.14285714285715,-53.57142857142857,50,5,267.8571428571429,26.785714285714306,20,-11,107.14285714285715,-58.92857142857143,53,7,283.92857142857144,37.5,0,-1,0.0,-5.357142857142858
6cfab1da57d260f4,92fa1401b7927da3,1,Jake Collier,3,-7,60.0,-140.0,9,-1,180.0,-20.0,3,-7,60.0,-140.0,9,-1,180.0,-20.0,0,-1,0.0,-20.0
32b0e450b11b32fe,76e2870ffafbe38f,1,Movsar Evloev,19,16,57.0,48.0,34,18,102.0,54.0,25,22,75.0,66.0,44,24,132.0,72.0,0,0,0.0,0.0
32b0e450b11b32fe,76e2870ffafbe38f,2,Movsar Evloev,31,25,93.0,75.0,55,39,165.0,117.0,35,27,105.0,81.0,59,38,177.0,114.0,0,0,0.0,0.0
32b0e450b11b32fe,76e2870ffafbe38f,3,Movsar Evloev,29,18,87.0,54.0,61,27,183.0,81.0,36,22,108.0,66.0,70,31,210.0,93.0,0,0,0.0,0.0
88d3b6b833e31712,41f90012b86a11bf,1,Raphael Pessoa,5,-10,15.0,-30.0,16,-8,48.0,-24.0,5,-10,15.0,-30.0,16,-8,48.0,-24.0,0,0,0.0,0.0
88d3b6b833e31712,41f90012b86a11bf,2,Raphael Pessoa,7,-21,40.38461538461538,-121.15384615384613,20,-16,115.38461538461539,-92.30769230769229,8,-20,46.15384615384615,-115.38461538461536,21,-15,121.15384615384615,-86.53846153846153,0,0,0.0,0.0
54bbc7974df586a1,91dac5e69e28d5b5,1,Pannie Kianzad,30,12,90.0,36.0,68,21,204.0,63.0,31,12,93.0,36.0,71,23,213.0,69.0,0,0,0.0,0.0
54bbc7974df586a1,91dac5e69e28d5b5,2,Pannie Kianzad,25,3,75.0,9.0,48,-3,144.0,-9.0,27,-16,81.0,-48.0,51,-29,153.0,-87.0,0,0,0.0,0.0
54bbc7974df586a1,91dac5e69e28d5b5,3,Pannie Kianzad,48,32,144.0,96.0,83,38,249.0,114.0,48,27,144.0,81.0,83,33,249.0,99.0,0,0,0.0,0.0
87daaa6db4f6940c,abd5fb12437eda21,1,Ramazan Emeev,6,-2,18.0,-6.0,13,-6,39.0,-18.0,21,10,63.0,30.0,31,9,93.0,27.0,0,0,0.0,0.0
87daaa6db4f6940c,abd5fb12437eda21,2,Ramazan Emeev,15,-2,45.0,-6.0,39,2,117.0,6.0,15,-2,45.0,-6.0,40,3,120.0,9.0,0,0,0.0,0.0
87daaa6db4f6940c,abd5fb12437eda21,3,Ramazan Emeev,8,3,24.0,9.0,15,-1,45.0,-3.0,31,18,93.0,54.0,43,17,129.0,51.0,0,0,0.0,0.0
67db05bac9165722,5fa2974cbd18e05c,1,John Castaneda,22,-11,66.0,-33.0,44,-16,132.0,-48.0,22,-12,66.0,-36.0,44,-20,132.0,-60.0,0,0,0.0,0.0
67db05bac9165722,5fa2974cbd18e05c,2,John Castaneda,17,-35,51.0,-105.0,42,-46,126.0,-138.0,24,-30,72.0,-90.0,49,-41,147.0,-123.0,0,0,0.0,0.0
67db05bac9165722,5fa2974cbd18e05c,3,John Castaneda,16,-30,48.0,-90.0,44,-40,132.0,-120.0,20,-28,60.0,-84.0,48,-38,144.0,-114.0,0,0,0.0,0.0
4dc5039b21013b3a,aa72b0f831d0bfe5,1,Deiveson Figueiredo,35,17,109.375,53.125,40,12,125.0,37.5,40,18,125.0,56.25,45,12,140.625,37.5,2,2,6.25,6.25
fcfd2e6eed519cb9,8c0580d4fff106c1,1,Kelvin Gastelum,0,-2,0.0,-23.076923076923077,3,-1,34.61538461538461,-11.53846153846154,1,-1,11.538461538461538,-11.538461538461538,5,1,57.69230769230769,11.53846153846154,0,0,0.0,0.0
e5872dfa5b93fcbb,c814b4c899793af6,1,Rafael Fiziev,18,7,54.0,21.0,31,13,93.0,39.0,21,5,63.0,15.0,34,11,102.0,33.0,0,0,0.0,0.0
e5872dfa5b93fcbb,c814b4c899793af6,2,Rafael Fiziev,28,0,84.0,0.0,41,-18,123.0,-54.0,28,0,84.0,0.0,41,-18,123.0,-54.0,0,0,0.0,0.0
e5872dfa5b93fcbb,c814b4c899793af6,3,Rafael Fiziev,32,3,96.0,9.0,52,-19,156.0,-57.0,33,4,99.0,12.0,53,-18,159.0,-54.0,0,0,0.0,0.0
c4c379b8f99fea88,6551c64fbcd1a467,1,Ariane Lipski,3,1,30.681818181818183,10.227272727272727,4,0,40.909090909090914,0.0,11,9,112.50000000000001,92.04545454545456,12,8,122.72727272727273,81.81818181818181,0,0,0.0,0.0
ba4485ce4e8e3fe1,b1d19449397541dc,1,Askar Askarov,5,4,15.0,12.0,6,4,18.0,12.0,6,-1,18.0,-3.0,7,-2,21.0,-6.0,0,0,0.0,0.0
ba4485ce4e8e3fe1,b1d19449397541dc,2,Askar Askarov,10,-3,30.0,-9.0,20,-2,60.0,-6.0,11,-3,33.0,-9.0,21,-2,63.0,-6.0,0,0,0.0,0.0
ba4485ce4e8e3fe1,b1d19449397541dc,3,Askar Askarov,26,8,78.0,24.0,37,-1,111.0,-3.0,27,8,81.0,24.0,38,-1,114.0,-3.0,0,0,0.0,0.0
e5a9f75b1117d848,c3218c810959d279,1,Khadis Ibragimov,4,-15,14.117647058823529,-52.94117647058824,14,-8,49.411764705882355,-28.235294117647065,10,-9,35.294117647058826,-31.764705882352942,20,-2,70.58823529411765,-7.058823529411768,0,-1,0.0,-3.5294117647058822
bb881d4ee6dfbf86,99bd51917728c25d,1,Grant Dawson,14,9,42.0,27.0,17,7,51.0,21.0,46,25,138.0,75.0,53,27,159.0,81.0,0,0,0.0,0.0
bb881d4ee6dfbf86,99bd51917728c25d,2,Grant Dawson,6,4,18.0,12.0,15,9,45.0,27.0,57,45,171.0,135.0,82,63,246.0,189.0,0,0,0.0,0.0
bb881d4ee6dfbf86,99bd51917728c25d,3,Grant Dawson,33,9,99.0,27.0,83,23,249.0,69.0,33,9,99.0,27.0,83,23,249.0,69.0,0,0,0.0,0.0
b76c0b0ed2926737,654ae722109a0d31,1,Joe Duffy,14,-4,86.89655172413794,-24.827586206896555,26,-11,161.37931034482762,-68.27586206896552,14,-4,86.89655172413794,-24.827586206896555,26,-11,161.37931034482762,-68.27586206896552,0,0,0.0,0.0
b5f70d0c88f12645,ec52462a1b41f714,1,Brett Johns,5,-6,15.0,-18.0,10,-7,30.0,-21.0,11,-14,33.0,-42.0,16,-16,48.0,-48.0,0,-1,0.0,-3.0
b5f70d0c88f12645,ec52462a1b41f714,2,Brett Johns,1,-8,3.0,-24.0,2,-8,6.0,-24.0,7,-17,21.0,-51.0,8,-17,24.0,-51.0,0,0,0.0,0.0
b5f70d0c88f12645,ec52462a1b41f714,3,Brett Johns,5,-1,15.0,-3.0,7,-10,21.0,-30.0,12,-19,36.0,-57.0,15,-27,45.0,-81.0,0,0,0.0,0.0
b9b0da84b243213f,dee294e9717012c2,1,Malcolm Gordon,3,-9,9.574468085106382,-28.723404255319146,16,-12,51.06382978723404,-38.29787234042553,5,-23,15.957446808510637,-73.40425531914893,18,-28,57.44680851063829,-89.36170212765957,0,0,0.0,0.0
ecb24300bb3bef8c,eae48ff31db420c2,1,Arman Tsarukyan,22,19,66.0,57.0,40,22,120.0,66.0,44,38,132.0,114.0,65,42,195.0,126.0,0,0,0.0,0.0
ecb24300bb3bef8c,eae48ff31db420c2,2,Arman Tsarukyan,34,19,102.0,57.0,74,35,222.0,105.0,36,16,108.0,48.0,76,31,228.0,93.0,0,0,0.0,0.0
ecb24300bb3bef8c,eae48ff31db420c2,3,Arman Tsarukyan,35,20,105.0,60.0,83,37,249.0,111.0,38,15,114.0,45.0,86,32,258.0,96.0,0,0,0.0,0.0
147e31abbe3927d0,e2f6b2769aaedd6c,1,Serghei Spivac,20,-3,60.0,-9.0,45,-14,135.0,-42.0,20,-3,60.0,-9.0,45,-14,135.0,-42.0,0,0,0.0,0.0
147e31abbe3927d0,e2f6b2769aaedd6c,2,Serghei Spivac,29,9,87.0,27.0,73,15,219.0,45.0,31,11,93.0,33.0,75,17,225.0,51.0,0,0,0.0,0.0
147e31abbe3927d0,e2f6b2769aaedd6c,3,Serghei Spivac,24,23,72.0,69.0,31,27,93.0,81.0,114,113,342.0,339.0,133,129,399.0,387.0,0,0,0.0,0.0
abeaae1a64934178,82a5152216251682,1,Dan Ige,13,-7,39.0,-21.0,36,-10,108.0,-30.0,16,-4,48.0,-12.0,39,-7,117.0,-21.0,0,0,0.0,0.0
abeaae1a64934178,82a5152216251682,2,Dan Ige,18,3,54.0,9.0,45,6,135.0,18.0,18,3,54.0,9.0,45,6,135.0,18.0,0,0,0.0,0.0
abeaae1a64934178,82a5152216251682,3,Dan Ige,20,-1,60.0,-3.0,49,-14,147.0,-42.0,20,-1,60.0,-3.0,49,-14,147.0,-42.0,0,0,0.0,0.0
abeaae1a64934178,82a5152216251682,4,Dan Ige,16,-5,48.0,-15.0,36,-21,108.0,-63.0,16,-6,48.0,-18.0,36,-22,108.0,-66.0,0,0,0.0,0.0
abeaae1a64934178,82a5152216251682,5,Dan Ige,17,-11,51.0,-33.0,52,-3,156.0,-9.0,17,-12,51.0,-36.0,52,-4,156.0,-12.0,0,0,0.0,0.0
7dbf23cb872edc9c,c96d9178c9ed9e62,1,Tim Elliott,22,6,66.0,18.0,61,27,183.0,81.0,24,8,72.0,24.0,63,29,189.0,87.0,0,0,0.0,0.0
7dbf23cb872edc9c,c96d9178c9ed9e62,2,Tim Elliott,23,3,69.0,9.0,50,16,150.0,48.0,41,20,123.0,60.0,69,34,207.0,102.0,0,0,0.0,0.0
7dbf23cb872edc9c,c96d9178c9ed9e62,3,Tim Elliott,22,3,66.0,9.0,58,4,174.0,12.0,25,-2,75.0,-6.0,61,-1,183.0,-3.0,0,0,0.0,0.0
d4c314616eac8f8b,bf7ad5628363eec9,1,Cody Stamann,7,-8,21.0,-24.0,16,-9,48.0,-27.0,14,-13,42.0,-39.0,23,-14,69.0,-42.0,0,0,0.0,0.0
d4c314616eac8f8b,bf7ad5628363eec9,2,Cody Stamann,11,-4,33.0,-12.0,28,5,84.0,15.0,28,7,84.0,21.0,45,13,135.0,39.0,0,0,0.0,0.0
d4c314616eac8f8b,bf7ad5628363eec9,3,Cody Stamann,8,-10,24.0,-30.0,28,-13,84.0,-39.0,20,-22,60.0,-66.0,40,-25,120.0,-75.0,0,0,0.0,0.0
15def71ff1679e06,f7467152fd9f18a2,1,Taila Santos,23,-2,69.0,-6.0,54,9,162.0,27.0,30,-4,90.0,-12.0,62,8,186.0,24.0,0,0,0.0,0.0
15def71ff1679e06,f7467152fd9f18a2,2,Taila Santos,14,6,42.0,18.0,33,9,99.0,27.0,19,6,57.0,18.0,40,11,120.0,33.0,0,0,0.0,0.0
15def71ff1679e06,f7467152fd9f18a2,3,Taila Santos,20,5,60.0,15.0,56,19,168.0,57.0,26,6,78.0,18.0,62,20,186.0,60.0,0,0,0.0,0.0
33d2a1dbb8a7fef5,eae431e70064e046,1,Abdul Razak,39,-2,117.0,-6.0,83,1,249.0,3.0,42,1,126.0,3.0,86,4,258.0,12.0,0,0,0.0,0.0
33d2a1dbb8a7fef5,eae431e70064e046,2,Abdul Razak,18,-27,54.0,-81.0,31,-45,93.0,-135.0,18,-40,54.0,-120.0,31,-58,93.0,-174.0,0,0,0.0,0.0
33d2a1dbb8a7fef5,eae431e70064e046,3,Abdul Razak,10,-2,30.0,-6.0,19,0,57.0,0.0,10,-5,30.0,-15.0,19,-4,57.0,-12.0,0,0,0.0,0.0
7fd810af30144119,e9ac7bfb65c25497,1,John Phillips,1,-39,3.0,-117.0,2,-47,6.0,-141.0,2,-116,6.0,-348.0,3,-130,9.0,-390.0,0,0,0.0,0.0
7fd810af30144119,e9ac7bfb65c25497,2,John Phillips,0,-3,0.0,-37.5,0,-3,0.0,-37.5,0,-6,0.0,-75.0,0,-7,0.0,-87.5,0,0,0.0,0.0
f3efc6121c5323ff,396fe87b84ac2e1c,1,Lerone Murphy,22,12,76.74418604651163,41.86046511627907,40,11,139.53488372093022,38.372093023255815,24,14,83.72093023255813,48.837209302325576,42,13,146.51162790697674,45.34883720930233,0,0,0.0,0.0
0e969ae805006d1f,79325a3c1a5c3bf4,1,Andreas Michailidis,23,5,69.0,15.0,46,-3,138.0,-9.0,23,5,69.0,15.0,46,-3,138.0,-9.0,0,0,0.0,0.0
819f51ef9d945a46,bebb4ae55ac2bf6f,1,Chris Fishgold,12,-1,36.0,-3.0,23,0,69.0,0.0,13,-22,39.0,-66.0,24,-26,72.0,-78.0,0,0,0.0,0.0
819f51ef9d945a46,bebb4ae55ac2bf6f,2,Chris Fishgold,2,0,6.0,0.0,9,1,27.0,3.0,8,-67,24.0,-201.0,15,-75,45.0,-225.0,0,0,0.0,0.0
819f51ef9d945a46,bebb4ae55ac2bf6f,3,Chris Fishgold,6,-23,18.0,-69.0,26,-12,78.0,-36.0,6,-125,18.0,-375.0,26,-116,78.0,-348.0,0,0,0.0,0.0
dccea04cc3567955,eebc23626e38f5dc,1,Liana Jojua,2,-3,11.042944785276074,-16.56441717791411,3,-6,16.56441717791411,-33.128834355828225,3,-3,16.56441717791411,-16.56441717791411,4,-7,22.085889570552148,-38.65030674846626,0,0,0.0,0.0
f3c42ce9fad55eb7,b8a85389d115e35a,1,Jack Shore,22,19,66.0,57.0,35,27,105.0,81.0,26,22,78.0,66.0,40,31,120.0,93.0,0,0,0.0,0.0
f3c42ce9fad55eb7,b8a85389d115e35a,2,Jack Shore,7,4,42.28187919463087,24.16107382550335,10,3,60.402684563758385,18.120805369127517,16,13,96.64429530201342,78.5234899328859,19,12,114.76510067114093,72.48322147651007,0,0,0.0,0.0
d292243c6499b2fe,f1b2aa7853d1ed6e,1,Kamaru Usman,18,-6,54.0,-18.0,40,-3,120.0,-9.0,25,-9,75.0,-27.0,50,-8,150.0,-24.0,0,0,0.0,0.0
d292243c6499b2fe,f1b2aa7853d1ed6e,2,Kamaru Usman,27,7,81.0,21.0,32,0,96.0,0.0,94,73,282.0,219.0,107,74,321.0,222.0,0,0,0.0,0.0
d292243c6499b2fe,f1b2aa7853d1ed6e,3,Kamaru Usman,14,2,42.0,6.0,27,8,81.0,24.0,46,29,138.0,87.0,61,37,183.0,111.0,0,0,0.0,0.0
d292243c6499b2fe,f1b2aa7853d1ed6e,4,Kamaru Usman,23,17,69.0,51.0,31,16,93.0,48.0,75,66,225.0,198.0,90,72,270.0,216.0,0,0,0.0,0.0
d292243c6499b2fe,f1b2aa7853d1ed6e,5,Kamaru Usman,12,8,36.0,24.0,21,5,63.0,15.0,23,16,69.0,48.0,33,9,99.0,27.0,0,0,0.0,0.0
94b1596c6ff9a25d,e1248941344b3288,1,Alexander Volkanovski,19,0,57.0,0.0,39,-8,117.0,-24.0,19,0,57.0,0.0,39,-8,117.0,-24.0,0,0,0.0,0.0
94b1596c6ff9a25d,e1248941344b3288,2,Alexander Volkanovski,22,1,66.0,3.0,47,-5,141.0,-15.0,22,1,66.0,3.0,47,-5,141.0,-15.0,0,0,0.0,0.0
94b1596c6ff9a25d,e1248941344b3288,3,Alexander Volkanovski,25,10,75.0,30.0,52,5,156.0,15.0,27,9,81.0,27.0,54,4,162.0,12.0,0,0,0.0,0.0
94b1596c6ff9a25d,e1248941344b3288,4,Alexander Volkanovski,34,10,102.0,30.0,63,2,189.0,6.0,34,7,102.0,21.0,64,0,192.0,0.0,0,0,0.0,0.0
94b1596c6ff9a25d,e1248941344b3288,5,Alexander Volkanovski,37,14,111.0,42.0,71,10,213.0,30.0,37,11,111.0,33.0,71,7,213.0,21.0,0,0,0.0,0.0
0f9be7ac405772f8,d661ce4da776fc20,1,Petr Yan,33,19,99.0,57.0,55,16,165.0,48.0,34,20,102.0,60.0,56,17,168.0,51.0,0,0,0.0,0.0
0f9be7ac405772f8,d661ce4da776fc20,2,Petr Yan,16,-8,48.0,-24.0,42,1,126.0,3.0,16,-8,48.0,-24.0,42,1,126.0,3.0,0,0,0.0,0.0
0f9be7ac405772f8,d661ce4da776fc20,3,Petr Yan,39,10,117.0,30.0,72,23,216.0,69.0,39,10,117.0,30.0,72,23,216.0,69.0,0,0,0.0,0.0
0f9be7ac405772f8,d661ce4da776fc20,4,Petr Yan,44,29,132.0,87.0,72,45,216.0,135.0,56,41,168.0,123.0,86,59,258.0,177.0,0,0,0.0,0.0
0f9be7ac405772f8,d661ce4da776fc20,5,Petr Yan,62,61,273.5294117647059,269.11764705882354,68,67,300.0,295.5882352941176,113,112,498.5294117647059,494.11764705882354,120,119,529.4117647058824,525.0000000000001,1,1,4.411764705882353,4.411764705882353
e16f42a666e163d8,6a1901c62ab3870f,1,Jessica Andrade,18,-13,54.0,-39.0,53,-22,159.0,-66.0,18,-13,54.0,-39.0,53,-22,159.0,-66.0,0,0,0.0,0.0
e16f42a666e163d8,6a1901c62ab3870f,2,Jessica Andrade,26,-5,78.0,-15.0,74,-7,222.0,-21.0,28,-3,84.0,-9.0,76,-5,228.0,-15.0,0,0,0.0,0.0
e16f42a666e163d8,6a1901c62ab3870f,3,Jessica Andrade,27,7,81.0,21.0,78,-1,234.0,-3.0,33,13,99.0,39.0,84,5,252.0,15.0,0,0,0.0,0.0
6e0c1faaf40caf9a,beecb672a279223e,1,Amanda Ribas,6,3,38.29787234042553,19.148936170212764,7,2,44.680851063829785,12.76595744680851,13,9,82.97872340425532,57.4468085106383,15,9,95.74468085106382,57.44680851063829,0,0,0.0,0.0
cd8cdb539deaa47f,0845c81e37d3bcb3,1,Volkan Oezdemir,39,13,117.0,39.0,83,23,249.0,69.0,42,16,126.0,48.0,86,26,258.0,78.0,0,0,0.0,0.0
cd8cdb539deaa47f,0845c81e37d3bcb3,2,Volkan Oezdemir,2,-5,36.734693877551024,-91.83673469387756,9,-4,165.3061224489796,-73.46938775510205,2,-5,36.734693877551024,-91.83673469387756,9,-4,165.3061224489796,-73.46938775510205,0,-1,0.0,-18.367346938775512
ce7cd2ec773bea7f,8adcbd525fab8d9b,1,Elizeu Zaleski dos,20,6,60.0,18.0,50,27,150.0,81.0,20,6,60.0,18.0,50,27,150.0,81.0,0,0,0.0,0.0
ce7cd2ec773bea7f,8adcbd525fab8d9b,2,Elizeu Zaleski dos,9,-4,27.0,-12.0,41,14,123.0,42.0,9,-4,27.0,-12.0,41,14,123.0,42.0,0,0,0.0,0.0
ce7cd2ec773bea7f,8adcbd525fab8d9b,3,Elizeu Zaleski dos,17,4,51.0,12.0,47,9,141.0,27.0,17,4,51.0,12.0,47,9,141.0,27.0,0,0,0.0,0.0
159646a9d2ae8ea5,f7d73e452b064bf2,1,Danny Henry,6,4,27.69230769230769,18.46153846153846,16,10,73.84615384615384,46.153846153846146,6,4,27.69230769230769,18.46153846153846,16,10,73.84615384615384,46.153846153846146,0,0,0.0,0.0
7c76c752c7abf2e0,d61316139d68dbe3,1,Roman Bogatov,19,-1,57.0,-3.0,50,3,150.0,9.0,19,-2,57.0,-6.0,50,1,150.0,3.0,0,0,0.0,0.0
7c76c752c7abf2e0,d61316139d68dbe3,2,Roman Bogatov,13,-30,39.0,-90.0,30,-31,90.0,-93.0,27,-48,81.0,-144.0,48,-55,144.0,-165.0,0,0,0.0,0.0
7c76c752c7abf2e0,d61316139d68dbe3,3,Roman Bogatov,18,15,54.0,45.0,37,26,111.0,78.0,35,15,105.0,45.0,57,28,171.0,84.0,0,0,0.0,0.0
137646de0ffd9c35,c9cf753cfdf77fc2,1,Marcin Tybura,9,0,27.0,0.0,20,7,60.0,21.0,27,6,81.0,18.0,38,11,114.0,33.0,0,0,0.0,0.0
137646de0ffd9c35,c9cf753cfdf77fc2,2,Marcin Tybura,7,2,21.0,6.0,15,6,45.0,18.0,19,-5,57.0,-15.0,30,2,90.0,6.0,0,0,0.0,0.0
137646de0ffd9c35,c9cf753cfdf77fc2,3,Marcin Tybura,8,4,24.0,12.0,17,7,51.0,21.0,24,15,72.0,45.0,51,35,153.0,105.0,0,0,0.0,0.0
0e8d5c16eb9cb1cf,82b4e942781b1046,1,Raulian Paiva,21,2,63.0,6.0,47,6,141.0,18.0,21,2,63.0,6.0,47,6,141.0,18.0,0,0,0.0,0.0
0e8d5c16eb9cb1cf,82b4e942781b1046,2,Raulian Paiva,16,-11,48.0,-33.0,40,-4,120.0,-12.0,19,-13,57.0,-39.0,43,-6,129.0,-18.0,0,0,0.0,0.0
0e8d5c16eb9cb1cf,82b4e942781b1046,3,Raulian Paiva,15,-5,45.0,-15.0,34,0,102.0,0.0,16,-6,48.0,-18.0,35,-1,105.0,-3.0,0,0,0.0,0.0
08e48648e3504638,9b7dfb3b7d99926a,1,Vanessa Melo,14,-26,42.0,-78.0,52,-27,156.0,-81.0,25,-25,75.0,-75.0,63,-29,189.0,-87.0,0,0,0.0,0.0
08e48648e3504638,9b7dfb3b7d99926a,2,Vanessa Melo,4,-43,12.0,-129.0,17,-62,51.0,-186.0,17,-64,51.0,-192.0,30,-83,90.0,-249.0,0,0,0.0,0.0
08e48648e3504638,9b7dfb3b7d99926a,3,Vanessa Melo,27,-6,81.0,-18.0,66,-4,198.0,-12.0,36,-10,108.0,-30.0,75,-9,225.0,-27.0,0,0,0.0,0.0
5d6fb4acfe5cc8a1,ea3dcc417c322064,1,Martin Day,14,-3,42.0,-9.0,47,1,141.0,3.0,17,-9,51.0,-27.0,50,-5,150.0,-15.0,1,1,3.0,3.0
5d6fb4acfe5cc8a1,ea3dcc417c322064,2,Martin Day,22,-8,66.0,-24.0,58,-13,174.0,-39.0,26,-8,78.0,-24.0,63,-13,189.0,-39.0,0,0,0.0,0.0
5d6fb4acfe5cc8a1,ea3dcc417c322064,3,Martin Day,26,-1,148.10126582278482,-5.696202531645554,55,-5,313.29113924050637,-28.481012658227826,26,-1,148.10126582278482,-5.696202531645554,55,-5,313.29113924050637,-28.481012658227826,0,-1,0.0,-5.69620253164557
f8dd1e75978a3957,193b9d1858bc4df3,1,Dan Hooker,33,13,99.0,39.0,67,36,201.0,108.0,35,15,105.0,45.0,69,38,207.0,114.0,0,0,0.0,0.0
f8dd1e75978a3957,193b9d1858bc4df3,2,Dan Hooker,66,18,198.0,54.0,98,15,294.0,45.0,69,16,207.0,48.0,101,13,303.0,39.0,0,0,0.0,0.0
f8dd1e75978a3957,193b9d1858bc4df3,3,Dan Hooker,20,-8,60.0,-24.0,39,-1,117.0,-3.0,30,-8,90.0,-24.0,51,1,153.0,3.0,0,0,0.0,0.0
f8dd1e75978a3957,193b9d1858bc4df3,4,Dan Hooker,11,-9,33.0,-27.0,14,-14,42.0,-42.0,23,-20,69.0,-60.0,27,-26,81.0,-78.0,0,0,0.0,0.0
f8dd1e75978a3957,193b9d1858bc4df3,5,Dan Hooker,25,-12,75.0,-36.0,35,-14,105.0,-42.0,25,-29,75.0,-87.0,35,-32,105.0,-96.0,0,0,0.0,0.0
f2d9814936a6eb35,f2b6fdb20675b11c,1,Mike Perry,20,-1,60.0,-3.0,51,11,153.0,33.0,20,-3,60.0,-9.0,51,9,153.0,27.0,0,0,0.0,0.0
f2d9814936a6eb35,f2b6fdb20675b11c,2,Mike Perry,26,14,78.0,42.0,33,9,99.0,27.0,41,29,123.0,87.0,48,24,144.0,72.0,1,1,3.0,3.0
f2d9814936a6eb35,f2b6fdb20675b11c,3,Mike Perry,30,8,90.0,24.0,47,5,141.0,15.0,42,18,126.0,54.0,59,14,177.0,42.0,0,0,0.0,0.0
